"Ad ID","Ad Text","Ad Landing Page","Ad Targeting Location","Excluded Connections","Age","Language","Placements","People Who Match","Friends of Connections","Ad Impressions","Ad Clicks","Ad Spend","Ad Creation Date","Ad End Date"
"678","Lies about illegal immigration and refugee crisis REVEALED.","https://www.facebook.com/Secured-Borders-757183957716200/","United States","Exclude people who like Secured Borders","18 - 65+
Gender: Male","English (UK)or English (US)","News Feed on desktop computers or News Feed on mobile
devices
Exclude: Behaviors: Hispanic(US - All), Hispanic(US - Spanish dominant),
Hispanic(US - English dominant), Hispanic(US - Bilingual: English and
Spanish), African American (US)or Asian American (US)","N/A","N/A","141","14","261.76 RUB","02/12/16 01:58:19 AM PST","N/A"
"36","He's lucky to return home to reunite with his family for the holidays. But he's
just one of a few servicemen to do this. For many of our brave troops
stationed abroad and far from their loved ones. Our brave servicemen and
servicewomen will continue to make sacrifices for our great country while the
VA employees will be having their dinner and laughing at the VA backlog.
Click to Learn More! Veterans USA (@veterans GovSpending","https://www.instagram.com/veterans_us/","United States","N/A","13 - 35","English (US)","lnstagram Feed","Interests: Military, Veterans or Politics","N/A","143,644","496","8,339.12 RUB","01/14/16 07:18:30 AM PST","N/A"
"1870","Hello, friends! Enjoy us daily! All the funniest memes and actual news. Nuts
News (@nuts.news) Funnylnst","https://www.instagram.com/nuts.news/","United States","N/A","13 - 42","English (US)","lnstagram Feed","Interests: BuzzFeed","N/A","31,345","157","2,555.92 RUB","02/11/16 01:58:14 AM PST","N/A"
"537","The liberal mass media tried to overblow a story about the KKK's
endorsement of Trump. They claimed Donald is supported by David Duke and
""white supremacists"". The journalists are trying to depict Trump as a racist
and continue their attempts even after Trump officially declared ""I don't know
anything about David Duke... You're asking me a question that I'm supposed
to be talking people I know nothing about.""
However, ""for some reasons"" the same mass media in their revelation
campaign forgot to mention Hillary Clinton's ties to Robert Byrd, a former
KKK leader. Hillary described him as a man of ""surpassing eloquence and
nobility"". In 2010 after Byrd died she released a tribute video saying ""It is
almost impossible to imagine the United States Senate without Robert Byrd.
He was not just its longest-serving member; he was its heart, its soul, and its
historian. From my first day in the Senate, I sought out his guidance, and he
was always generous with his time and his wisdom. I admired his tireless
advocacy for his West Virginia constituents, his fierce defense of the
Constitution, and the traditions of the Senate, and his passion for a
government that improves the lives of the people it serves.""
So here the mass media give us an political paradox: a Republican candidate
can't be endorsed by a former KKK member, but a Democrat can easily show
her respect and honor to a former racist leader without being judged for that.
Isn't that a little hypocritical?","https://www.facebook.com/patriototus/","- Living In: United States","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","People who like Being Patriotic","Friends of people who are connected to Being Patriotic","1,775","334","351.61 RUB","03/18/16 07:33:45 AM PDT","03/21/16 07:33:45 AM PDT"
"1602","We want to grow and not being shot! Join us!","https://www.facebook.com/BlackJourney2Justice/","United States","Exclude people who like Don't Shoot","18 - 54","English (UK)or English (US)","News Feed on mobile devices","Interests: Cop Block","N/A","0","0","0","02/12/16 05:52:58 AM PST","N/A"
"910","As we celebrate and reflect upon the birth of the great Martin Luther King Jr.,
a voice of the people and one who sacrificed his life for the total liberation of
Black Americans, the question is ''who will keep his dream alive""?
He saw the promise-land where blacks and whites live together in harmony
and each of them given equal rights and privileges, freedom and justice.
Today, we do not see this equality among blacks and whites in America.
These rights and privileges; freedom and justice shouldn't be for some
selected few but all!
Thanks for watching; I'd like to hear from you,
Click like, Share and Comment. Together we can make America a better
place.
https://www.youtube.com/watch?v=tWzl85XjHKc As we celebrate and reflect
upon the birth of the great Martin Luther King Jr.. a voice of the people and
one who sacrificed his life for the total liberatio... WHO WILL BE THE NEXT
MARTIN LUTHER KING JR.? Williams&Kalvin","https://www.facebook.com/WiIIiamsandKalvin/","United States","N/A","18 - 54","English (UK) or English (US)","News Feed on desktop computers or News Feed on mobile
devices
Exclude: Behaviors: Hispanic(US -All), Hispanic(US - Spanish dominant),
Hispanic(US - English dominant), Hispanic(US - Bilingual: English and
Spanish) or Asian American (US)","Interests: BlackNews.com, HuffPost Politics or HuffPost
Black Voices
And Must Also Match: Behaviors: African American (US)","N/A","0","0","None","01/19/16 03:47:57 AM PST","01/22/16 03:46:36 AM PST"
"851","Hi my people! Many of you write to me asking, why most of my videos are so
negative and depressive. And that's true, I used to talk about really sad
things. But today I'm gonna have some fun.","https://www.facebook.comNViIIiamsandKalvin/","United States","Exclude people who like Williams&Kalvin","18 - 51","English (UK)or English (US)","News Feed on desktop computers or News Feed on mobile
devices
Exclude: Behaviors: Hispanic(US - All), Hispanic(US - Spanish dominant),
Hispanic(US - English dominant), Hispanic(US - Bilingual: English and
Spanish) or Asian American (US)","Interests: National Museum of American History, Maya
Angelou, Mumia Abu-Jamal, The Raw Story or mother jones, Behaviors:
African American (US)","N/A","12,482","295","2,000.00 RUB","02/16/16 01:44:32 AM PST","02/18/16 01:44:32 AM PST"
"1187","repost","https://www.facebook.com/Blacktivist-128371547505950/","United States","N/A","16 - 65+","English (UK) or English (US)","News Feed on desktop computers or News Feed on mobile
devices","Interests: Black nationalism, Pan-Africanism, Police
misconduct, African-American culture, African-American Civil Rights
Movement ( 1954-68), African-American history, Black Consciousness
Movement, Martin Luther King Ill, Stop Police Brutality or Black (Color)","N/A","127,370","16,239","800.00 RUB","02/02/17 03:57:36 AM PST","02/04/17 03:57:36 AM PST"
"848","Why don't american cops realize that being black is not a crime? African
american kids are being shot only for playing with toy guns... How is it
possible? Where is the justice? Our Government is blind, they simply don't
want to pay attention to this legalized homicide of own people... This is crazy!
We must speak about it!","https://www.facebook.comNVilliamsKalvin-788980617892144/","United States","N/A","18 - 54","English (UK)or English (US)","News Feed on desktop computers or News Feed on mobile
devices
Accessing Facebook on: Wi-Fi","Interests: BlackNews.com, HuffPost Politics or HuffPost
Black Voices
And Must Also Match: Behaviors: African American (US)","N/A","6,280","231","1,000.00 RUB","01/05/16 02:06:20 AM PST","01/08/16 02:03:12 AM PST"
"1677","A message from Muslim American kids to all citizens of the us .. is this how
we really want our kids to feel ?","https://www.facebook.com/MuslimAmerica/","- Living In: United States","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","People who like United Muslims of America, Friends of
connections: Friends of people who are connected to United Muslims of
America","N/A","2,379","165","200.00 RUB","03/17/16 04:20:47 AM PDT","03/18/16 04:20:46 AM PDT"
"628","HUMAN RIGHTS PHOTO CHALLENGE
Despite our race, religion, gender, age, education, sexual orientation and
beliefs, we are all HUMANS.
In the midst of the presidential race, all what politicians dream about is
money. They keep giving empty promises in order to win votes. And this is
our friendly reminder for the candidates: we are the ones who elect them. We
don't deserve having problems with employment, marriage, child birth etc ...
We all deserve the right to be accepted.
Go for it! Clicking the ""like"" button is not enough.
If you want to attract the candidates' attention to the fight for human rights, do
the following:
1) Take a picture with Campaign (HUMAN RIGHTS) logo (state required)
2) Post it in comments within a week
3) Share with your friends","https://www.facebook.com/LGBT-United-839497472793277I","United States
Interests: Lesbian community, LGBT community or Same-sex marriage","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","N/A","N/A","0","0","0","03/23/16 05:38:23 AM PDT","03/24/16 05:38:22 AM PDT"
"1953","Stop the white privilege by participating in a PRO-Beyonce Rally! Support
Queen B!","https://www.facebook.com/Proudblacks-954167134618867/","United States","N/A","13 - 65+","N/A","Instagram Feed","Behaviors: African American (US)","N/A","38,437","0","1,467.39 RUB","02/14/16 11:12:52 PM PST","02/16/16 03:53:00 AM PST"
"1239","N/A","https://www.facebook.com/blacktivists/","United States: New York","N/A","18 - 54","English (UK) or English (US)","News Feed on mobile devices","Interests: BlackNews.com or HuffPost Black Voices
And Must Also Match: Behaviors: African American (US)","N/A","9,778","1,179","5,000.00 RUB","02/18/16 05:33:23 AM PST","02/19/16 05:30:06 AM PST"
"1902","Just the response to those who think that if a woman wears the #hijab she is
a threat.","https://www.facebook.com/Musliminst-1681844195367390/","United States","N/A","13 - 65+","N/A","Instagram Feed","Interests: Jesus in Islam, Islam, Quran, Twelver. Hasan
ibn Ali, Ali al-Asghar ibn Husayn, Umar, Mecca, Umrah, Muhammad,
Muhammad al-Bagir, Ramadan, Abu Bakr, Muhammad al-Mandi, Prophets
and messengers in Islam, Ya Hussain; Names of God in Islam, Ahl al-Bayt,
""KARBALA IMAM HUSSEIN (A.S) SHRINE"", Fard, Ulama. Sunnah Ummah
Caliphate, Mufti, Imam ; Kaaba, Shia Islam ; Abu Talib ibn Abdul-Muttalib,
Islamism. Glossary of Islam ; Hadith, Hajj, Zaynab bint Ali, Fiqh; Musa al-
Kadhim. Sharia, Sukayna bint Husayn, Mosque, Imam Ali Mosque, Takbir.
Hasan al-Askari, Zakat, Shahada, Basmala, Allah, Eid al-Adha, Hijra (Islam).
Prophet, Ali. Fatimah, Ja'far al-Sadiq, Husayn ibn Ali, Abbas ibn Ali, Medina,
Sheikh, Sakinah (Fatima al-Kubra) bint Husayn, Ali ibn Husayn Zayn al-
Abidin, As-salamu alaykum, Abraham in Islam, Eid al-Fitr, Mary in Islam or Ali
al-Ridha, Employers: Allah","N/A","3,476","0","1,732.82 RUB","03/18/16 09:47:41 AM PDT","03/20/16 08:40:00 PM PDT"
"513","Patricia Smith, a mother of Benghazi arrack victim's made some statements
this Thursday broadcast on Fox Business Network. She said there is ""a
special place in hell"" for people like Hillary ""and I hope she enjoys it there"".
Smith added in her interview: ""I want Hillary to talk to me personally, and tell
me why there was no security there, when they were asked for it. I know this,
because I spoke to my son. That day, he says he was really scared, because
he saw the 17 people — 17 November, whatever it was, that they were walking
around taking pictures. And he was afraid. He says it didn't look very good.
And he was afraid. And that he asked for security, and he was turned down.""
This must be a mean joke we're having that kind of liar as a possible
president. Even understanding that most liberals are brainwashed I just don't
get it - how can a politician caught in a lie of that scale still be trusted by
electorate? One must be totally insane to follow THAT kind of leader.
Patricia's son is an American hero and his blood is on Hillary's hands.","https://www.facebook.com/patriototus/","- Living In: United States","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","People who like Being Patriotic","Friends of people who are connected to Being Patriotic","4,668","783","511.53 RUB","03/18/16 07:32:52 AM PDT","03/20/16 07:32:52 AM PDT"
"825","We're black and We're proud of it! Join to understand how beautiful we are!","https://www.facebook.com/WilliamsandKaIvin/","United States","Exclude people who like Williams&Kalvin","18 - 45","English (UK)or English (US)","News Feed on desktop computers or News Feed on mobile
devices
Exclude: Behaviors: Hispanic(US - All), Hispanic(US - Spanish dominant),
Hispanic(US - English dominant), Hispanic(US - Bilingual: English and
Spanish) or Asian American (US)","Interests: BlackNews.com, Black (Color) or HuffPost
Black Voices
And Must Also Match: Behaviors: African American (US)","N/A","138","4","68.81 RUB","01/14/16 06:32:24 AM PST","N/A"
"312","will attract the UN's attention to the long term
injustice and cruelty against people of color in the United States. The
genocide instituted by white supremacists should be stopped.
Join our protest that will be held
Also, join the event for more info:
#CrimesOfGenocide","https://www.facebook.com/blackmattersus/","- Living In: United States: Cleveland (+50 mi) Ohio","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","People who like Black Matters","Friends of people who are connected to Black Matters","6,592","212","1,715.37 RUB","02/08/16 07:06:35 AM PST","02/09/16 07:06:34 AM PST"
"788","Where is the justice? Our brothers and sisters are being cruelly killed by the
so-called police every day and our judicial system is absolutely blind. We are
all Americans, but why does our corrupt Government differ black and white
people? We want the same attitude! I don't want to be scared of living in my
country! They will never shut me up!
https://www.youtube.com/watch?v=GjSyORgShOI Where is the justice? Our
brothers and sisters are being cruelly killed by the so-called police every day
and our judicial system is absolutely blind. We are... Police is not above the
law! Williams&Kalvin","https://www.youtube.com/watch?v=GjSyORgShOl","United States
Interests: BlackNews.com, HuffPost Politics or HuffPost Black Voices","N/A","18 - 54","N/A","News Feed on desktop computers or News Feed on mobile
devices","N/A","N/A","0","0","None","01/05/16 02:03:02 AM PST","01/07/16 02:03:00 AM PST"
"683","Facts and news about refugees your government doesn't want you to know.
Subscribe!","https://www.facebook.com/Secured-Borders-757183957716200/","United States","Exclude people who like Secured Borders","18 - 65+
Gender: Male","English (UK)or English (US)","News Feed on desktop computers or News Feed on mobile
devices
Exclude: Behaviors: Hispanic(US - All), Hispanic(US - Spanish dominant),
Hispanic(US - English dominant), Hispanic(US - Bilingual: English and
Spanish), African American (US)or Asian American (US)","N/A","N/A","369","25","482.79 RUB","02/12/16 01:57:45 AM PST","N/A"
"797","Community about black social and racial issues! Like to subscribe!","https://www.facebook.comNVilliamsandKaIvin/","United States","Exclude people who like Williams&Kalvin","18 - 45","English (UK)or English (US)","News Feed on desktop computers or News Feed on mobile
devices
Exclude: Behaviors: Hispanic(US - All), Hispanic(US - Spanish dominant),
Hispanic(US - English dominant), Hispanic(US - Bilingual: English and
Spanish) or Asian American (US)","Interests: BlackNews.com, Black (Color) or HuffPost
Black Voices
And Must Also Match: Behaviors: African American (US)","N/A","41","0","None","01/14/16 06:31:14 AM PST","N/A"
"810","This is just for laughs :D
No offends, just saying things the way they are.
Guys, what do you think about this Trump (stitches parody)?
#TheTrump #just4laughs","https://www.facebook.com/WiIIiamsandKaIvin/","United States","N/A","18 - 54","English (UK)or English (US)","News Feed on desktop computers or News Feed on mobile
devices
Exclude: Behaviors: Hispanic(US - All), Hispanic(US - Spanish dominant),
Hispanic(US - English dominant), Hispanic(US - Bilingual: English and
Spanish) or Asian American (US)","Behaviors: African American (US)
And Must Also Match: Interests: BlackNews.com, HuffPost Politics or
HuffPost Black Voices","N/A","716","42","300.00 RUB","03/17/16 05:32:20 AM PDT","03/20/16 05:32:19 AM PDT"
"1471","Don't you think that it's time to bring the cops down?
They have been demonstrating their misconduct for so long that now WE
have to make them understand how it feels to watch somebody breaking the
rules and be unable to do anything about it.
If we remain silent and don't show these assholes that we are not going to
tolerate #policebrutality, the officers will continue to think that they are above
the law.
F**k the police!","https://www.facebook.com/BlackJourney2Justice/","United States","N/A","18 - 65+","N/A","News Feed on mobile devices
Accessing Facebook on: Wi-Fi","People who like Don't Shoot","Friends of people who are connected to Don't Shoot","0","0","None","02/12/16 05:53:40 AM PST","02/15/16 05:51:47 AM PST"
"1643","This is the REAL ISLAMIC SHARIA LAW 11 ....
""If you can't afford to buy bread take it for free""","https://www.facebook.com/MuslimAmerica/","- Living In: United States","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","People who like United Muslims of America, Friends of
connections: Friends of people who are connected to United Muslims of
America","N/A","244","49","100.00 RUB","03/17/16 04:21:29 AM PDT","03/18/16 04:21:28 AM PDT"
"1869","Cheers to the actual heroes that protect and serve communities all over
America and the world. Cop Block Us( @cop Block AmericanCops","https://www.instagram.com/cop_block_us/","United States","N/A","13 - 45","English (US)","Instagram Feed","Interests: Cop Block","N/A","15,109","71","3,977.37 RUB","03/23/16 06:29:16 AM PDT","N/A"
"1640","An Open Letter to Hillary Clinton:
Dear Mrs. Clinton,
We are trying not to be political, but the current presidential elections and the
rise of hate against Muslims made us realize that it is time to stand and let our
voices be heard.
We know that you defend American Muslims now in your presidential
campaign, but did you support us before campaign?
We didn't forget who supported the war in Iraq, we are Muslims and
Americans, so we know your support to invade Iraq in 2003 have caused
hundreds of American soldiers to die hundreds of miles away from their
homes, and also millions of Iraqi Muslims, including innocent men, women
and children, to die in their homes, and for what?
Libya! You supported bombing and destroying the whole country just to kill AI-
Gaddafi. You said in an interview: ""We came, we saw, he died"". Let's not
forget about Benghazi, where you declined to increase the embassy security,
and that caused the death of the U.S. Ambassador J. Christopher Stevens
and U.S. Foreign Service Information Management Officer Sean Smith and
CIA contractors Tyrone S. Woods and Glen Doherty and Ten others were
also injured in the attacks.
You killed Saddam Hussein and AI-Gaddafi in Iraq and Lybia leaving the
countries there in chaos, which led to the birth of ISIS, which is now a threat
not only to the U.S. but the whole world!
You are supporting gun control, disarming the American citizens and at the
same time selling weapons to groups in the Middle East to fight their leaders,
creating on the short run terrorist groups as we saw in Libya, Iraq,
Afghanistan and Syria.
8 years ago you were against refugees, but now you support them. 10 years
ago you were against same sex marriage, but now you support it. You change
your views very fast. You speak as a democrat and act as a republican. Sorry,
but you can not be our representer, you can not be the president of the United
States.
Sincerely,
United Muslims of America","https://www.facebook.com/MuslimAmerica/","United States
Interests: Humans of New York","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","N/A","N/A","19,055","2,445","5,500.00 RUB","03/18/16 07:59:40 AM PDT","03/21/16 07:59:39 AM PDT"
"1928","THANK YOU to all those who risked their life for the sake of our country! Click
Learn More! Baltimore News Balt","https://www.instagram.com/baItimore.blackvoice/","United States: Baltimore (+40 km) Maryland
Interests: African-American culture","N/A","14 - 65+","English (US)","Instagram Feed","N/A","N/A","29,879","67","4,049.93 RUB","01/06/16 04:26:59 AM PST","N/A"
"842","A young black guy who was mentally disabled decided to end his life, but will
only do that by making the cops kill him. This is absolutely insane in the
highest order. He took a gun and ordered his other two brothers to take a
video of the whole incident. Michael Ford, at the police vicinity opened fire
and got the cop's attention. The filming was still in process as he
commanded. The first cops who appeared fired back and almost immediately
ended up drawing fire. He gave the other officer a chance to get into position
when he opened fire. It's quite not understandable why his own cop shot him
and shot the mentality ill man too. This is a good example of sick reality too. Is
there any explanation why cops have started shooting each other?
Follow my Facebook: https://www.facebook.comnViIliamsandKalvin
Subscribe to my YouTube Channel:
https://www.youtube.com/channel/UCSbzPCwUDPvDCR6VRaOcDtg
Follow me on Twitter: https://twitter.comnVilliams8kalvin","https://www.facebook.com/WiIIiamsandKaIvin/","United States","Exclude people who like Williams&Kalvin","18 - 51","English (UK)or English (US)","News Feed on desktop computers or News Feed on mobile
devices
Exclude: Behaviors: Hispanic(US - All), Hispanic(US - Spanish dominant),
Hispanic(US - English dominant), Hispanic(US - Bilingual: English and
Spanish) or Asian American (US)","Interests: National Museum of American History, Maya
Angelou, Mumia Abu-Jamal, The Raw Story or mother jones, Behaviors:
African American (US)","N/A","5,392","438","763.95 RUB","03/17/16 05:33:38 AM PDT","03/20/16 05:33:37 AM PDT"
"830","Ku Klux Klan is a movement in the United States that have advocated through
terrorism for white supremacy, white nationalism and anti-immigration. They
normally aimed at groups whom they opposed. The Klan held an anti-
immigration rally on Saturday. They got surrounded by group of protestors
who beat and kicked them violently. On Monday evening, a crowd of civil right
protesters gathered for a vigil against Ku Klux Klan. It was a march where the
protesters carried signs that had the inscription ""Power through Peace"". This
march was an intended peaceful march which was meant to bring peace and
unity.
Subscribe to my Channel:
https://www.youtube.com/channel/UCSbzPCwUDPvDCR6VRaOcDtg
Follow me on Twitter: https://twitter.com/Williams8kalvin","https://www.facebook.comNViIIiamsandKaIvin/","United States","N/A","18 - 54","English (UK)or English (US)","News Feed on desktop computers or News Feed on mobile
devices
Exclude: Behaviors: Hispanic(US - All), Hispanic(US - Spanish dominant),
Hispanic(US - English dominant), Hispanic(US - Bilingual: English and
Spanish) or Asian American (US)","Behaviors: African American (US)
And Must Also Match: Interests: BlackNews.com, HuffPost Politics or
HuffPost Black Voices","N/A","4,234","416","533.47 RUB","03/11/16 12:38:58 AM PST","03/13/16 12:38:57 AM PST"
"819","The 4 brothers were living in a foster home because they had no parents.
3 of them got lucky and were adopted by a couple. After the last born lived
there for 389 days, she was adopted by Jay Hauston, a friend to the first
couple who lives in the neighborhood and upon agreement; the kids get to
grow up together.
#Charityisavirtue #4Adoptedkids #JayHauston","https://www.facebook.com/WiIIiamsandKalvin/","United States","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","People who like Williams&Kalvin","Friends of people who are connected to Williams&Kalvin","523","70","200.00 RUB","03/17/16 05:31:06 AM PDT","03/18/16 05:31:05 AM PDT"
"626","IN 2016???
Closeted minor leaguer for St Louis Cardinals quit after coach and players
spoke of killing gay people
Tyler Dunnington was a 28th-round pick by the St Louis Cardinals in the 2014
Major League Baseball draft and given a chance to pursue his dream of being
in the big leagues. But after just one season pitching for a Cardinals minor
league team and performing solidly, Dunnington quit. He explains that during
his playing days, he was a closeted gay man playing in an uncomfortable
environment. A particular low point came when a coach made a bragging
reference to the brutal murder in Wyoming of gay college student Matthew
Shepard whose death led to federal hate crime legislation in the US.
And the hate goes on and on and on....You need fight back! It's a shame all
those ""big strong men"" are afraid of what somebody does in private!!","https://www.facebook.com/LGBT-United-839497472793277/","United States","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","People who like LGBT United","Friends of people who are connected to LGBT United","495","76","57.37 RUB","03/24/16 12:08:31 AM PDT","03/25/16 12:08:31 AM PDT"
"629","HUMAN RIGHTS PHOTO CHALLENGE
Despite our race, religion, gender, age, education, sexual orientation and
beliefs, we are all HUMANS.
In the midst of the presidential race, all what politicians dream about is
money. They keep giving empty promises in order to win votes. And this is
our friendly reminder for the candidates: we are the ones who elect them. We
don't deserve having problems with employment, marriage, child birth etc ...
We all deserve the right to be accepted.
Go for it! Clicking the ""like"" button is not enough.
If you want to attract the candidates' attention to the fight for human rights, do
the following:
1) Take a picture with Campaign (HUMAN RIGHTS) logo (state required)
2) Post it in comments within a week
3) Share with your friends
For the first place $50; second place $30; third place $20","https://www.facebook.com/LGBT-United-839497472793277I","United States","N/A","13 - 65+","English (UK) or English (US)","News Feed on desktop computers or News Feed on mobile
devices","Interests: LGBT history, LGBT culture, LGBT community
or LGBT social movements","N/A","870","64","169.09 RUB","03/22/16 07:17:38 AM PDT","N/A"
"1942","NO MORE CHAOS!
Instagram Of The US stands against racism!
God Bless America!","https://www.facebook.com/Instotus-1751255138430954/","United States","N/A","13 - 65+","N/A","Instagram Feed","Field of study: Police officer, Employers: Seaman, Job
title: Polisi militer, Soldado, Retired Police Officer, Officer, Colonel, Major
general (United States), Master sergeant, Chief of police, Commander (United
States), Sergeant, Police commissioner, Brigadier general, Petty officer,
Officer cadet, Sergeant Major of the Army, Lieutenant colonel (United States),
Chief petty officer, Lieutenant commander, Squadron leader, 911 Dispatcher
or Rear Admiral","N/A","8","0","1.51 RUB","02/12/16 09:15:21 AM PST","02/16/16 09:05:00 AM PST"
"1615","Stop Islamophobia","https://www.facebook.com/MuslimAmerica/","United States","Exclude people who like United Muslims of America","18 - 48","English (UK), Arabic or English (US)","News Feed on mobile devices","Interests: Zaid Shakir, Muslims for America or Abu Eesa
Niamatullah","N/A","213","3","132.31 RUB","02/12/16 01:19:12 AM PST","N/A"
"627","??? Finally!! It took long enough! It's so strange that there are individuals and
groups out there still living in the past!
For the first time, LGBTQ groups included in NYC's St. Patrick's parade
The nation's largest St. Patrick's Day parade kicked off Thursday in New
York City, and for the first time in decades, gay activists are not decrying it as
an exercise in exclusion.
The first of roughly 200,000 marchers began striding up Fifth Avenue just
after 11 a.m. in a procession of throbbing pipes and drums, smiling dignitaries
and waving flags.
Thank you!! Now we can come out of the closet and show you who we are!
have a fundamental objection to creating divisions , groups , categories of
citizens. Black, white, rich, poor, nationality and gender... Just be people!","https://www.facebook.com/LGBT-United-839497472793277/","United States","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","People who like LGBT United","Friends of people who are connected to LGBT United","0","0","0","03/24/16 12:08:02 AM PDT","03/25/16 12:08:02 AM PDT"
"630","HUMAN RIGHTS PHOTO CHALLENGE
Despite our race, religion, gender, age, education, sexual orientation and
beliefs, we are all HUMANS.
In the midst of the presidential race, all what politicians dream about is
money. They keep giving empty promises in order to win votes. And this is
our friendly reminder for the candidates: we are the ones who elect them. We
don't deserve having problems with employment, marriage, child birth etc ...
We all deserve the right to be accepted.
Go for it! Clicking the ""like"" button is not enough.
If you want to attract the candidates' attention to the fight for human rights, do
the following:
1) Take a picture with Campaign (HUMAN RIGHTS) logo (state required)
2) Post it in comments within a week
3) Share with your friends
For the first place $50; second place $30; third place $20","https://www.facebook.com/LGBT-United-839497472793277I","United States: Glendale (+10 mi) Arizona","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","People who like LGBT United","Friends of people who are connected to LGBT United","14","2","7.80 RUB","03/22/16 07:19:51 AM PDT","03/23/16 07:19:50 AM PDT"
"847","Why don't american cops realize that being black is not a crime? African
american kids are being shot only for playing with toy guns... How is it
possible? Where is the justice? Our Government is blind, they simply don't
want to pay attention to this legalized homicide of own people... This is crazy!
We must speak about it!","https://www.facebook.comNViIliamsKalvin-788980617892144/","United States
Interests: BlackNews.com, HuffPost Politics or HuffPost Black Voices","N/A","18 - 54","N/A","News Feed on desktop computers or News Feed on mobile
devices","N/A","N/A","0","0","None","01/05/16 02:03:13 AM PST","01/08/16 02:03:12 AM PST"
"831","It's time for changes in Black Community! Stay together brother let us be
together here!","https://www.facebook.comnVilliamsandKaIvin/","United States","Exclude people who like Williams&Kalvin","18 - 45","English (UK)or English (US)","News Feed on desktop computers or News Feed on mobile
devices
Exclude: Multicultural Affinity: Hispanic(US -All), Hispanic(US - Spanish
dominant), Hispanic(US - English dominant), Hispanic(US - Bilingual) or
Asian American (US)","Interests: Black Tea Patriots, Black Knowledge,
BlackNews.com, Black (Color) or HuffPost Black Voices
And Must Also Match: Multicultural Affinity: African American(US)","N/A","47","0","0","01/14/16 06:33:15 AM PST","N/A"
"749","They came for the children. but I had no small children so I didn't stand up.
They came for the ranchers, but I'm not a rancher so I didn't stand up. They
came for the guns, but I don't have any guns so I didn't stand up. They came
after the people who speak out against to tyranny, but I don't speak out so I
didn't stand up. They came after me. and there was no one left to stand up.
My friends; if you have never stood for anything now is the time. Look around
you, how much freedom do you have? What we have now is NOT what our
forefathers wanted for us.
(The text by John McClain)
Join the secession rally and help Republic of Texas to raise from the ashes!
https://www.facebook.com/groups/418006265076223/","https://www.facebook.com/timetosecede/","United States: Austin (+10 mi) Texas","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","N/A","N/A","3,658","222","2.392.53 RUB","02/25/16 07:42:13 AM PST","02/26/16 07:42:13 AM PST"
"1586","We run this community because we care...","https://www.facebook.com/BlackJourney2Justice/","United States","Exclude people who like Don't Shoot","18 - 54","English (UK)or English (US)","News Feed on mobile devices","Interests: Cop Block","N/A","0","0","0","02/12/16 05:52:58 AM PST","N/A"
"1937","This is a community for everyone whose heart is with America. Don't be a
stranger - Follow @instotus Instagram Of The United Instotus","https://www.instagram.com/instotus/","United States","N/A","13 - 65+","N/A","Instagram Feed","Interests: Support our troops, Tea Party Patriots, Proud
to be an American, ForAmerica, United States Armed Forces, Veterans,
Patriotism or The Veterans Site","N/A","22,635","41","2,909.99 RUB","02/25/16 01:06:31 AM PST","03/24/16 05:00:00 AM PDT"
"1796","We didn't believe the media and decided to become one! Want to know the
actual state of things in US? - Go visit our website! Click here for more
information! Black Mattersus Blackluive","https://blackmattersus.com/","United States","N/A","13 - 50","English (US)","lnstagram Feed","Multicultural Affinity: African American (US)","N/A","66,936","117","8,690.39 RUB","02/04/16 12:40:35 AM PST","N/A"
"812","Community about black social and racial issues! Like to subcribe!","https://www.facebook.com/WilliamsandKalvin/","United States","Exclude people who like Williams&Kalvin","18 - 45","English (UK) or English (US)","News Feed on desktop computers or News Feed on mobile
devices
Exclude: Multicultural Affinity: Hispanic (US - All), Hispanic (US - Spanish
dominant), Hispanic (US - English dominant), Hispanic (US - Bilingual) or
Asian American (US)","Interests: Black Tea Patriots, Black Knowledge,
BlackNews.com, Black (Color) or HuffPost Black Voices
And Must Also Match: Multicultural Affinity: African American (US)","N/A","91","1","30.42 RUB","01/14/16 06:27:17 AM PST","N/A"
